experiment_id,label,scope,endpoint,panel_delta,panel_sign,panel_holm_adjusted_p,panel_holm_significant,reviewer_a_delta,reviewer_b_delta,reviewer_c_delta,reviewer_delta_min,reviewer_delta_max,reviewer_delta_range,all_reviewers_same_direction,all_reviewers_and_panel_same_direction,reviewer_holm_significant_n,panel_and_all_reviewers_holm_robust_same_direction,provenance
E12,pairwise_vs_first_raw_k5,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_raw_k5,DA,compatible_partial,0.10666666666666667,positive,0.9322589445564518,False,0.12,0.10666666666666667,0.1,0.1,0.12,0.01999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_raw_k5,DA,complete_or_compatible_partial,0.11333333333333333,positive,0.6704581181402318,False,0.12666666666666668,0.11333333333333333,0.10666666666666667,0.10666666666666667,0.12666666666666668,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_raw_k5,MCR,clinical_complete,0.07333333333333333,positive,0.13330078125,False,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_raw_k5,MCR,compatible_partial,0.006666666666666667,positive,1.0,False,0.02666666666666667,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.02666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_raw_k5,MCR,complete_or_compatible_partial,0.08,positive,0.4490814208984375,False,0.1,0.08666666666666667,0.08,0.08,0.1,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,ALL,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,ALL,compatible_partial,0.023333333333333334,positive,1.0,False,0.03333333333333333,0.03,0.013333333333333334,0.013333333333333334,0.03333333333333333,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,ALL,complete_or_compatible_partial,0.03666666666666667,positive,1.0,False,0.04666666666666667,0.043333333333333335,0.02666666666666667,0.02666666666666667,0.04666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,DA,compatible_partial,0.02,positive,1.0,False,0.03333333333333333,0.02666666666666667,0.006666666666666667,0.006666666666666667,0.03333333333333333,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,DA,complete_or_compatible_partial,0.02666666666666667,positive,1.0,False,0.04,0.03333333333333333,0.013333333333333334,0.013333333333333334,0.04,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,MCR,clinical_complete,0.02,positive,1.0,False,0.02,0.02,0.02,0.02,0.02,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,MCR,compatible_partial,0.02666666666666667,positive,1.0,False,0.03333333333333333,0.03333333333333333,0.02,0.02,0.03333333333333333,0.013333333333333332,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k10,MCR,complete_or_compatible_partial,0.04666666666666667,positive,1.0,False,0.05333333333333334,0.05333333333333334,0.04,0.04,0.05333333333333334,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,ALL,clinical_complete,0.01,positive,1.0,False,0.013333333333333334,0.01,0.01,0.01,0.013333333333333334,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,ALL,compatible_partial,0.03666666666666667,positive,1.0,False,0.05333333333333334,0.04,0.03,0.03,0.05333333333333334,0.023333333333333338,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,ALL,complete_or_compatible_partial,0.04666666666666667,positive,1.0,False,0.06666666666666667,0.05,0.04,0.04,0.06666666666666667,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,DA,compatible_partial,0.04666666666666667,positive,1.0,False,0.07333333333333333,0.04666666666666667,0.03333333333333333,0.03333333333333333,0.07333333333333333,0.04,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,DA,complete_or_compatible_partial,0.05333333333333334,positive,1.0,False,0.08,0.05333333333333334,0.04,0.04,0.08,0.04,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,MCR,clinical_complete,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,MCR,compatible_partial,0.02666666666666667,positive,1.0,False,0.03333333333333333,0.03333333333333333,0.02666666666666667,0.02666666666666667,0.03333333333333333,0.0066666666666666645,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_first_s1_k5,MCR,complete_or_compatible_partial,0.04,positive,1.0,False,0.05333333333333334,0.04666666666666667,0.04,0.04,0.05333333333333334,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,ALL,clinical_complete,0.006666666666666667,positive,1.0,False,0.0033333333333333335,0.006666666666666667,0.006666666666666667,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,ALL,compatible_partial,0.016666666666666666,positive,1.0,False,0.016666666666666666,0.02,0.016666666666666666,0.016666666666666666,0.02,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,ALL,complete_or_compatible_partial,0.023333333333333334,positive,1.0,False,0.02,0.02666666666666667,0.023333333333333334,0.02,0.02666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,DA,compatible_partial,0.02,positive,1.0,False,0.013333333333333334,0.02666666666666667,0.02,0.013333333333333334,0.02666666666666667,0.013333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,DA,complete_or_compatible_partial,0.02,positive,1.0,False,0.013333333333333334,0.02666666666666667,0.02,0.013333333333333334,0.02666666666666667,0.013333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,MCR,clinical_complete,0.013333333333333334,positive,1.0,False,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.006666666666666667,0.013333333333333334,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,MCR,compatible_partial,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k10,MCR,complete_or_compatible_partial,0.02666666666666667,positive,1.0,False,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,ALL,clinical_complete,-0.006666666666666667,negative,1.0,False,-0.006666666666666667,-0.006666666666666667,-0.006666666666666667,-0.006666666666666667,-0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,ALL,compatible_partial,0.016666666666666666,positive,1.0,False,0.016666666666666666,0.013333333333333334,0.01,0.01,0.016666666666666666,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,ALL,complete_or_compatible_partial,0.01,positive,1.0,False,0.01,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.01,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,DA,compatible_partial,0.04,positive,1.0,False,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,DA,complete_or_compatible_partial,0.04,positive,1.0,False,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,MCR,clinical_complete,-0.013333333333333334,negative,1.0,False,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334,-0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,MCR,compatible_partial,-0.006666666666666667,negative,1.0,False,0.0,-0.006666666666666667,-0.013333333333333334,-0.013333333333333334,0.0,0.013333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_graph_k5,MCR,complete_or_compatible_partial,-0.02,negative,1.0,False,-0.013333333333333334,-0.02,-0.02666666666666667,-0.02666666666666667,-0.013333333333333334,0.013333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,ALL,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,ALL,compatible_partial,0.03333333333333333,positive,1.0,False,0.043333333333333335,0.03666666666666667,0.04,0.03666666666666667,0.043333333333333335,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,ALL,complete_or_compatible_partial,0.04,positive,1.0,False,0.05,0.043333333333333335,0.04666666666666667,0.043333333333333335,0.05,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,DA,compatible_partial,0.02,positive,1.0,False,0.02,0.02,0.02666666666666667,0.02,0.02666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,DA,complete_or_compatible_partial,0.02,positive,1.0,False,0.02,0.02,0.02666666666666667,0.02,0.02666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,MCR,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,MCR,compatible_partial,0.04666666666666667,positive,1.0,False,0.06666666666666667,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.06666666666666667,0.013333333333333329,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k10,MCR,complete_or_compatible_partial,0.06,positive,1.0,False,0.08,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,ALL,clinical_complete,0.0033333333333333335,positive,1.0,False,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,ALL,compatible_partial,0.01,positive,1.0,False,0.016666666666666666,0.013333333333333334,0.016666666666666666,0.013333333333333334,0.016666666666666666,0.0033333333333333322,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,ALL,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.02,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,DA,clinical_complete,-0.006666666666666667,negative,1.0,False,-0.006666666666666667,-0.013333333333333334,-0.006666666666666667,-0.013333333333333334,-0.006666666666666667,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,DA,compatible_partial,0.02,positive,1.0,False,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,DA,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.02,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,MCR,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,MCR,compatible_partial,0.0,zero,1.0,False,0.006666666666666667,0.0,0.006666666666666667,0.0,0.006666666666666667,0.006666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_raw_k5,MCR,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.02,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,ALL,clinical_complete,0.016666666666666666,positive,1.0,False,0.02,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.02,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,ALL,compatible_partial,-0.0033333333333333335,negative,1.0,False,-0.006666666666666667,0.0033333333333333335,-0.006666666666666667,-0.006666666666666667,0.0033333333333333335,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,ALL,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.02,0.01,0.01,0.02,0.01,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,DA,compatible_partial,-0.02,negative,1.0,False,-0.02,-0.006666666666666667,-0.02666666666666667,-0.02666666666666667,-0.006666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,DA,complete_or_compatible_partial,-0.013333333333333334,negative,1.0,False,-0.013333333333333334,0.0,-0.02,-0.02,0.0,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,MCR,clinical_complete,0.02666666666666667,positive,1.0,False,0.03333333333333333,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.03333333333333333,0.0066666666666666645,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,MCR,compatible_partial,0.013333333333333334,positive,1.0,False,0.006666666666666667,0.013333333333333334,0.013333333333333334,0.006666666666666667,0.013333333333333334,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k10,MCR,complete_or_compatible_partial,0.04,positive,1.0,False,0.04,0.04,0.04,0.04,0.04,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,ALL,clinical_complete,0.01,positive,1.0,False,0.01,0.01,0.01,0.01,0.01,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,ALL,compatible_partial,0.0,zero,1.0,False,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,True,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,ALL,complete_or_compatible_partial,0.01,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,DA,compatible_partial,-0.006666666666666667,negative,1.0,False,0.006666666666666667,0.0,-0.013333333333333334,-0.013333333333333334,0.006666666666666667,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,DA,complete_or_compatible_partial,-0.006666666666666667,negative,1.0,False,0.006666666666666667,0.0,-0.013333333333333334,-0.013333333333333334,0.006666666666666667,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,MCR,clinical_complete,0.02,positive,1.0,False,0.02,0.02,0.02,0.02,0.02,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pairwise_vs_pointwise_s1_k5,MCR,compatible_partial,0.006666666666666667,positive,1.0,False,0.0,0.006666666666666667,0.02,0.0,0.02,0.02,False,False,0,False,model_reviewer_perturbation_not_root
